Date and Time	Input Voltage(V)	Output Voltage(V)	Input Frequency(Hz)	Output Frequency(Hz)	Load Capacity(%)	Internal Temperature(℃)	Backup Time(Min)	Battery Voltage(V)	Battery Capacity(%)
﻿2021-02-13 18:24:42.228	94.1	95.1	49.9	49.9	15	35.7	106	53.8	100
﻿2021-02-13 18:24:47.234	94.1	94.9	49.9	49.9	15	35.7	106	53.8	100
﻿2021-02-13 18:24:53.228	94.1	94.9	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:24:58.232	94.3	95.0	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:25:03.237	94.3	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:25:08.241	94.0	95.0	49.9	49.9	16	35.7	110	53.8	100
﻿2021-02-13 18:25:14.244	94.0	95.0	49.9	49.9	16	35.7	109	53.8	100
﻿2021-02-13 18:25:19.249	94.0	94.9	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:25:24.254	94.0	94.9	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:25:30.245	94.0	94.7	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:25:35.252	94.0	94.7	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:25:41.244	94.0	94.7	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:25:46.250	94.0	94.7	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:25:51.256	94.1	95.0	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:25:57.249	94.1	95.0	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:26:02.255	94.0	94.8	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:26:08.247	94.0	94.8	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:26:13.252	94.0	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:26:19.246	94.0	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:26:24.255	94.0	94.9	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:26:30.249	94.0	94.9	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:26:35.256	94.0	94.9	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:26:41.248	94.2	94.8	49.9	50.0	15	35.7	108	53.8	100
﻿2021-02-13 18:26:46.255	94.2	94.8	49.9	50.0	15	35.7	113	53.8	100
﻿2021-02-13 18:26:52.248	94.0	94.8	50.0	50.0	15	35.7	113	53.8	100
﻿2021-02-13 18:26:57.256	94.0	94.8	50.0	50.0	15	35.7	110	53.8	100
﻿2021-02-13 18:27:03.253	93.9	94.8	50.0	50.0	15	36.0	110	53.8	100
﻿2021-02-13 18:27:09.247	93.9	94.8	50.0	50.0	15	36.0	110	53.8	100
﻿2021-02-13 18:27:14.252	94.3	95.0	50.0	50.0	15	35.7	110	53.8	100
﻿2021-02-13 18:27:20.251	94.3	95.0	50.0	50.0	15	35.7	110	53.8	100
﻿2021-02-13 18:27:26.245	94.2	95.0	50.0	50.0	15	35.7	110	53.8	100
﻿2021-02-13 18:27:31.249	94.2	95.0	50.0	50.0	15	35.7	110	53.8	100
﻿2021-02-13 18:27:36.256	94.1	95.0	50.0	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:27:41.263	94.1	95.0	50.0	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:27:46.270	94.0	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:27:51.277	94.0	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:27:56.283	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:02.278	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:07.287	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:12.293	94.1	94.8	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:17.300	94.1	94.8	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:22.306	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:27.314	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:32.319	94.3	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:37.326	94.3	95.0	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:28:42.333	94.1	95.0	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:28:48.326	94.1	95.0	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:28:53.334	94.1	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:28:59.328	94.1	95.0	50.0	50.0	15	35.7	110	53.8	100
﻿2021-02-13 18:29:04.334	94.1	95.0	50.0	50.0	15	35.7	105	53.8	100
﻿2021-02-13 18:29:10.327	94.1	95.0	50.0	50.0	15	35.7	105	53.8	100
﻿2021-02-13 18:29:15.336	94.1	95.0	50.0	50.0	15	35.7	111	53.8	100
﻿2021-02-13 18:29:21.328	94.1	95.0	50.0	50.0	15	35.7	111	53.8	100
﻿2021-02-13 18:29:27.323	94.1	95.0	50.0	50.0	15	35.7	110	53.8	100
﻿2021-02-13 18:29:32.334	94.2	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:29:38.326	94.2	94.9	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:29:43.332	94.1	94.8	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:29:49.326	94.1	94.8	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:29:54.335	94.3	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:30:00.327	94.3	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:30:05.335	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:30:10.344	94.1	94.9	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:30:15.351	94.1	95.1	50.0	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:30:20.359	94.1	95.1	50.0	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:30:25.365	94.1	95.1	50.0	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:30:31.358	93.7	95.1	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:30:36.366	93.8	94.6	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:30:42.358	93.8	94.6	49.9	49.9	15	35.7	112	53.8	100
﻿2021-02-13 18:30:47.366	93.8	94.6	49.9	49.9	15	35.7	112	53.8	100
﻿2021-02-13 18:30:53.364	93.8	94.7	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:30:58.373	93.8	94.7	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:31:03.381	93.7	94.6	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:31:09.371	93.7	94.6	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:31:14.380	93.8	94.6	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:31:20.376	93.8	94.6	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:31:25.385	93.8	94.6	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:31:30.391	93.8	94.6	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:31:35.399	94.3	94.8	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:31:40.405	94.3	94.8	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:31:46.405	93.9	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:31:51.415	93.9	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:31:57.411	93.9	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:32:03.403	93.9	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:32:08.411	93.9	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:32:14.405	93.8	94.7	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:32:19.410	93.8	94.7	49.9	49.9	15	35.7	111	53.8	100
﻿2021-02-13 18:32:25.405	93.7	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:32:30.412	93.7	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:32:36.407	94.0	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:32:41.414	94.0	94.7	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:32:47.404	94.1	94.9	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:32:52.411	94.1	94.9	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:32:58.404	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:33:03.410	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:33:09.403	94.2	95.0	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:33:14.412	94.2	95.0	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:33:20.406	94.0	95.1	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:33:25.411	94.0	95.1	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:33:30.415	94.1	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:33:36.409	94.1	95.0	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:33:41.415	94.1	95.0	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:33:46.421	94.1	95.0	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:33:51.426	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:33:56.434	94.1	94.9	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:34:01.441	94.1	94.9	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:34:07.435	96.5	97.3	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:34:12.442	96.5	97.3	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:34:18.434	96.5	97.4	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:34:23.444	96.5	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:34:28.450	96.5	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:34:33.457	96.5	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:34:38.464	96.5	97.4	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:34:43.470	96.2	97.2	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:34:48.477	96.2	97.2	49.9	49.9	15	36.0	106	53.8	100
﻿2021-02-13 18:34:54.471	96.5	97.2	49.9	49.9	15	36.0	106	53.8	100
﻿2021-02-13 18:34:59.477	96.5	97.2	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:35:04.482	96.4	97.3	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:35:09.490	96.4	97.3	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:35:15.481	96.5	97.2	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:35:20.488	96.5	97.2	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:35:26.481	96.7	97.5	49.9	49.9	15	35.7	110	53.8	100
﻿2021-02-13 18:35:31.490	96.7	97.5	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:35:37.482	96.4	97.5	49.9	50.0	15	36.0	108	53.8	100
﻿2021-02-13 18:35:42.490	96.4	97.5	49.9	50.0	15	36.0	109	53.8	100
﻿2021-02-13 18:35:48.483	96.4	97.4	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:35:53.491	96.4	97.4	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:35:58.499	96.2	97.2	49.9	49.9	15	35.7	109	53.8	100
﻿2021-02-13 18:36:03.509	96.2	97.2	49.9	49.9	15	35.7	106	53.8	100
﻿2021-02-13 18:36:08.517	96.4	97.2	49.9	49.9	15	35.7	106	53.8	100
﻿2021-02-13 18:36:13.524	96.4	97.2	49.9	49.9	15	35.7	106	53.8	100
﻿2021-02-13 18:36:18.533	96.3	97.3	49.9	49.9	15	36.0	105	53.9	100
﻿2021-02-13 18:36:24.528	96.3	97.3	49.9	50.0	15	36.0	105	53.9	100
﻿2021-02-13 18:36:29.536	96.2	97.2	50.0	50.0	15	35.7	110	53.9	100
﻿2021-02-13 18:36:35.529	96.2	97.2	50.0	50.0	15	35.7	110	53.9	100
﻿2021-02-13 18:36:40.537	96.3	97.1	49.9	50.0	15	35.7	110	53.9	100
﻿2021-02-13 18:36:46.529	96.3	97.1	49.9	49.9	15	35.7	110	53.9	100
﻿2021-02-13 18:36:51.536	96.2	97.0	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:36:56.548	96.2	97.0	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:37:01.554	96.2	97.0	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:37:06.564	96.2	97.1	49.9	50.0	15	36.0	108	53.8	100
﻿2021-02-13 18:37:12.558	96.2	97.1	50.0	50.0	15	36.0	110	53.8	100
﻿2021-02-13 18:37:17.565	96.2	97.1	50.0	50.0	15	36.0	110	53.8	100
﻿2021-02-13 18:37:22.572	96.2	97.1	50.0	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:37:27.581	96.2	97.0	49.9	49.9	15	35.7	106	53.8	100
﻿2021-02-13 18:37:32.588	96.2	97.0	49.9	49.9	15	35.7	106	53.8	100
﻿2021-02-13 18:37:37.595	96.3	97.1	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:37:42.603	96.3	97.1	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:37:47.612	96.4	97.1	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:37:53.606	96.4	97.1	49.9	50.0	15	36.0	105	53.8	100
﻿2021-02-13 18:37:58.615	96.3	97.2	50.0	50.0	15	36.0	106	53.8	100
﻿2021-02-13 18:38:04.609	96.3	97.2	50.0	49.9	15	36.0	106	53.8	100
﻿2021-02-13 18:38:09.616	96.6	97.3	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:38:15.609	96.6	97.3	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:38:20.614	96.6	97.5	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:38:26.608	96.6	97.5	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:38:31.615	96.7	97.5	49.9	49.9	15	35.7	105	53.9	100
﻿2021-02-13 18:38:37.607	96.7	97.5	49.9	49.9	15	35.7	108	53.9	100
﻿2021-02-13 18:38:42.613	96.6	97.4	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:38:47.620	96.6	97.4	49.9	49.9	15	35.7	108	53.8	100
﻿2021-02-13 18:38:52.629	96.6	97.4	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:38:58.624	96.6	97.4	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:39:03.631	96.6	97.5	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:39:09.624	96.6	97.5	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:39:14.629	96.6	97.5	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:39:20.622	96.7	97.4	49.9	49.9	15	36.0	109	53.9	100
﻿2021-02-13 18:39:25.627	96.7	97.4	49.9	49.9	15	36.0	109	53.9	100
﻿2021-02-13 18:39:31.631	96.6	97.5	49.9	49.9	15	36.0	105	53.9	100
﻿2021-02-13 18:39:36.635	96.6	97.5	49.9	50.0	15	36.0	105	53.9	100
﻿2021-02-13 18:39:42.628	96.6	97.4	50.0	50.0	15	36.0	109	53.8	100
﻿2021-02-13 18:39:48.625	96.6	97.4	50.0	50.0	15	36.0	109	53.8	100
﻿2021-02-13 18:39:53.631	96.7	97.5	50.0	50.0	15	35.7	109	53.8	100
﻿2021-02-13 18:39:59.622	96.7	97.5	50.0	50.0	15	35.7	109	53.8	100
﻿2021-02-13 18:40:04.627	96.5	97.4	50.0	50.0	16	36.0	109	53.9	100
﻿2021-02-13 18:40:10.623	96.5	97.4	50.0	49.9	16	36.0	105	53.9	100
﻿2021-02-13 18:40:15.634	96.4	97.4	50.0	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:40:20.641	96.4	97.4	50.0	49.9	15	36.0	106	53.8	100
﻿2021-02-13 18:40:25.650	96.5	97.4	50.0	49.9	15	36.0	106	53.8	100
﻿2021-02-13 18:40:31.640	96.5	97.4	50.0	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:40:36.647	96.6	97.4	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:40:41.656	96.6	97.4	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:40:46.667	96.6	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:40:51.674	96.6	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:40:56.679	96.6	97.4	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:41:01.687	96.6	97.5	49.9	49.9	15	36.0	105	53.8	100
﻿2021-02-13 18:41:06.695	96.6	97.5	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:41:12.691	96.7	97.5	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:41:18.685	96.7	97.5	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:41:23.695	96.7	97.5	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:41:28.701	96.7	97.5	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:41:33.708	96.5	97.3	49.9	49.9	15	36.0	111	53.9	100
﻿2021-02-13 18:41:39.701	96.5	97.3	49.9	49.9	15	36.0	108	53.9	100
﻿2021-02-13 18:41:44.709	96.6	97.5	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:41:50.702	96.6	97.5	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:41:55.711	96.3	97.4	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:42:01.706	96.3	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:42:06.714	96.1	97.3	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:42:11.724	96.1	97.3	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:42:16.732	96.2	97.2	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:42:21.740	96.2	97.2	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:42:27.733	96.2	97.2	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:42:32.741	96.2	97.2	49.9	50.0	15	36.0	108	53.8	100
﻿2021-02-13 18:42:38.735	96.2	97.2	49.9	50.0	15	36.0	111	53.8	100
﻿2021-02-13 18:42:43.743	96.2	97.2	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:42:48.750	96.4	97.3	50.0	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:42:53.757	96.4	97.3	50.0	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:42:59.749	96.4	97.3	50.0	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:43:04.758	96.4	97.3	50.0	50.0	15	36.0	109	53.8	100
﻿2021-02-13 18:43:09.768	96.3	97.2	50.0	50.0	15	36.0	108	53.8	100
﻿2021-02-13 18:43:15.763	96.3	97.2	50.0	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:43:20.772	96.4	97.2	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:43:25.779	96.4	97.2	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:43:30.785	96.4	97.2	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:43:36.780	96.4	97.2	49.9	49.9	15	36.0	104	53.9	100
﻿2021-02-13 18:43:41.787	96.4	97.1	49.9	49.9	15	36.0	104	53.8	100
﻿2021-02-13 18:43:47.781	96.4	97.1	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:43:52.789	96.6	97.4	49.9	49.9	15	36.0	108	53.8	100
﻿2021-02-13 18:43:58.782	96.6	97.4	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:44:03.790	96.6	97.4	49.9	49.9	15	36.0	109	53.9	100
﻿2021-02-13 18:44:09.782	96.6	97.4	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:44:15.777	96.6	97.4	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:44:20.783	96.7	97.4	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:44:25.791	96.7	97.4	49.9	50.0	15	36.0	110	53.9	100
﻿2021-02-13 18:44:31.785	96.8	97.6	50.0	50.0	15	36.0	110	53.9	100
﻿2021-02-13 18:44:37.779	96.8	97.6	50.0	50.0	15	36.0	110	53.9	100
﻿2021-02-13 18:44:42.786	96.7	97.6	50.0	50.0	15	36.0	110	53.8	100
﻿2021-02-13 18:44:48.780	96.7	97.6	50.0	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:44:53.791	96.7	97.6	49.9	49.9	15	36.0	109	53.8	100
﻿2021-02-13 18:44:59.781	96.7	97.6	49.9	50.0	15	36.0	109	53.8	100
﻿2021-02-13 18:45:05.785	96.8	97.7	50.0	50.0	15	36.0	111	53.9	100
﻿2021-02-13 18:45:11.779	96.5	97.7	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:45:16.784	96.5	97.7	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:45:21.792	96.5	97.7	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:45:27.781	96.7	97.7	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:45:32.790	96.6	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:45:38.782	96.6	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:45:43.790	96.6	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:45:49.783	96.6	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:45:54.791	96.7	97.5	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:46:00.782	96.7	97.5	49.9	49.9	15	36.0	111	53.9	100
﻿2021-02-13 18:46:05.790	96.8	97.5	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:46:11.785	96.8	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:46:17.780	96.9	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:46:22.789	96.9	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:46:27.795	96.9	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:46:32.803	96.5	97.5	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:46:37.811	96.5	97.5	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:46:42.816	96.7	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:46:48.809	96.7	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:46:53.816	96.6	97.6	49.9	49.9	15	36.0	106	53.8	100
﻿2021-02-13 18:46:59.813	96.6	97.6	49.9	49.9	15	36.0	106	53.8	100
﻿2021-02-13 18:47:04.820	96.5	97.6	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:47:10.814	96.5	97.6	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:47:15.820	96.5	97.6	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:47:21.815	96.7	97.4	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:47:26.822	96.7	97.4	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:47:32.813	96.5	97.2	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:47:37.820	96.5	97.2	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:47:43.816	96.6	97.5	49.9	49.9	15	36.0	111	53.8	100
﻿2021-02-13 18:47:49.809	96.6	97.5	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:47:54.818	96.5	97.5	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:48:00.812	96.6	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:05.820	96.6	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:11.813	96.5	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:16.818	96.5	97.4	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:22.813	96.4	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:27.820	96.4	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:33.814	96.5	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:38.820	96.5	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:43.828	96.5	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:48.835	96.4	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:53.840	96.4	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:48:58.847	96.5	97.3	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:49:03.853	96.5	97.3	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:49:09.848	96.8	97.2	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:49:14.855	96.8	97.2	49.9	49.9	15	36.0	110	53.9	100
﻿2021-02-13 18:49:19.862	96.4	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:49:24.869	96.4	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:49:30.864	96.4	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:49:35.873	96.5	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:49:40.882	96.5	97.3	49.9	49.9	15	36.0	110	53.8	100
﻿2021-02-13 18:49:46.877	96.7	97.5	50.0	50.0	15	36.0	110	53.8	100
﻿2021-02-13 18:49:51.884	96.7	97.5	50.0	50.0	15	36.0	110	53.8	100
﻿2021-02-13 18:49:57.875	96.9	97.7	50.0	50.0	15	36.0	110	53.9	100
﻿2021-02-13 18:50:02.882	96.9	97.7	50.0	50.0	15	36.0	110	53.9	100
﻿2021-02-13 18:50:08.876	96.8	97.6	50.0	50.0	15	36.0	110	53.9	100
﻿2021-02-13 18:50:13.883	96.8	97.6	50.0	50.0	15	36.0	110	53.9	100
﻿2021-02-13 18:50:18.891	96.9	97.7	50.0	50.0	15	36.0	110	53.8	100
﻿2021-02-13 18:50:23.900	96.9	97.7	50.0	50.0	15	36.0	111	53.8	100
﻿2021-02-13 18:50:29.893	97.1	97.7	50.0	50.0	15	36.0	111	53.8	100
